% Model:              sensitivity_3d_2.mph
% Version:            COMSOL 6.2.0.415
% Date:               Apr 30 2025, 11:19
% Table:              Table 4 - Punktauswertung 1
% x_disp (m)             y_disp (m)               sig_mod (S/m), Point: 2
0.0031875000000000002    0.0228                   0.9999877515113418
0.0044625                -0.0228                  1.0000096325821017
0.0044625                -0.0216                  1.0000096009975226
0.0044625                -0.0204                  1.0000093953912934
0.0044625                -0.019200000000000002    1.0000098374043824
0.0044625                -0.018000000000000002    1.000009308137553
0.0044625                -0.016800000000000002    1.0000094043883718
0.0044625                -0.0156                  1.0000086915727064
0.0044625                -0.0144                  1.0000084962083076
0.0044625                -0.0132                  1.0000084352843253
0.0044625                -0.012                   1.0000079632206784
0.0044625                -0.0108                  1.0000073513599457
0.0044625                -0.0096                  1.0000070726960713
0.0044625                -0.0084                  1.000006437485236
0.0044625                -0.0072                  1.0000053989966882
0.0044625                -0.005999999999999998    1.000004934364109
0.0044625                -0.004799999999999999    1.0000040317998449
0.0044625                -0.003599999999999999    1.000003417888105
0.0044625                -0.0023999999999999994   1.0000028773385632
0.0044625                -0.0011999999999999997   1.000002011969621
0.0044625                0                        1.0000011058685836
0.0044625                0.0011999999999999997    1.0000005915947756
0.0044625                0.002400000000000003     0.9999995081953758
0.0044625                0.0036000000000000025    0.9999985939333524
0.0044625                0.004800000000000002     0.9999971467242925
0.0044625                0.006000000000000002     0.9999963665822402
0.0044625                0.0072000000000000015    0.9999956097938074
0.0044625                0.008400000000000001     0.9999946065175448
0.0044625                0.009600000000000004     0.9999931620521192
0.0044625                0.010800000000000004     0.9999922254847713
0.0044625                0.012000000000000004     0.999991650252611
0.0044625                0.013200000000000003     0.9999911410058195
0.0044625                0.014400000000000003     0.9999898286841941
0.0044625                0.015600000000000003     0.9999889007212672
0.0044625                0.016800000000000002     0.9999885580651374
0.0044625                0.018000000000000002     0.9999879808943365
0.0044625                0.019200000000000002     0.999987740015755
0.0044625                0.0204                   0.9999869021903993
0.0044625                0.0216                   0.9999868462154958
0.0044625                0.0228                   0.9999864285357901
0.0057375                -0.0228                  1.0000104261365652
0.0057375                -0.0216                  1.0000100546532908
0.0057375                -0.0204                  1.0000101540561077
0.0057375                -0.019200000000000002    1.0000100635926068
0.0057375                -0.018000000000000002    1.0000098133937618
0.0057375                -0.016800000000000002    1.0000096071531617
0.0057375                -0.0156                  1.0000091907190616
0.0057375                -0.0144                  1.000008984372393
0.0057375                -0.0132                  1.0000087429334947
0.0057375                -0.012                   1.0000081611458407
0.0057375                -0.0108                  1.0000073467606412
0.0057375                -0.0096                  1.000007121548308
0.0057375                -0.0084                  1.0000065423106492
0.0057375                -0.0072                  1.0000059468045854
0.0057375                -0.005999999999999998    1.0000051316069163
0.0057375                -0.004799999999999999    1.0000045901215977
0.0057375                -0.003599999999999999    1.0000040967408257
0.0057375                -0.0023999999999999994   1.000003282588872
0.0057375                -0.0011999999999999997   1.0000021049185595
0.0057375                0                        1.000001367705608
0.0057375                0.0011999999999999997    1.0000002847840994
0.0057375                0.002400000000000003     0.999999510560129
0.0057375                0.0036000000000000025    0.9999986533500721
0.0057375                0.004800000000000002     0.9999973010177176
0.0057375                0.006000000000000002     0.9999963440665336
0.0057375                0.0072000000000000015    0.999995364594638
0.0057375                0.008400000000000001     0.999994466565603
0.0057375                0.009600000000000004     0.9999928740539461
0.0057375                0.010800000000000004     0.9999917626191492
0.0057375                0.012000000000000004     0.9999913535204862
0.0057375                0.013200000000000003     0.9999907124944891
0.0057375                0.014400000000000003     0.9999910121972222
0.0057375                0.015600000000000003     0.9999884982531124
0.0057375                0.016800000000000002     0.9999883699897046
0.0057375                0.018000000000000002     0.9999870726777572
0.0057375                0.019200000000000002     0.9999867925007434
0.0057375                0.0204                   0.9999862364979205
0.0057375                0.0216                   0.9999857910640625
0.0057375                0.0228                   0.9999859933146265
0.0070125000000000005    -0.0228                  1.000011183515954
0.0070125000000000005    -0.0216                  1.0000110182158168
0.0070125000000000005    -0.0204                  1.0000104276940818
0.0070125000000000005    -0.019200000000000002    1.0000103361975647
0.0070125000000000005    -0.018000000000000002    1.0000103084961365
0.0070125000000000005    -0.016800000000000002    1.000009593005618
0.0070125000000000005    -0.0156                  1.0000098575553367
0.0070125000000000005    -0.0144                  1.0000089114934851
0.0070125000000000005    -0.0132                  1.0000086832847663
0.0070125000000000005    -0.012                   1.0000087314799768
0.0070125000000000005    -0.0108                  1.0000078880892138
0.0070125000000000005    -0.0096                  1.0000077255148756
0.0070125000000000005    -0.0084                  1.0000066682433657
0.0070125000000000005    -0.0072                  1.0000064347988213
0.0070125000000000005    -0.005999999999999998    1.0000055041787241
0.0070125000000000005    -0.004799999999999999    1.0000047172575175
0.0070125000000000005    -0.003599999999999999    1.0000039544159494
0.0070125000000000005    -0.0023999999999999994   1.0000035574026718
0.0070125000000000005    -0.0011999999999999997   1.0000021608466156
0.0070125000000000005    0                        1.0000016070742133
0.0070125000000000005    0.0011999999999999997    1.0000010874934098
0.0070125000000000005    0.002400000000000003     0.9999996681711302
0.0070125000000000005    0.0036000000000000025    0.9999986746013284
0.0070125000000000005    0.004800000000000002     0.999997349634858
0.0070125000000000005    0.006000000000000002     0.9999967204300851
0.0070125000000000005    0.0072000000000000015    0.9999954275197459
0.0070125000000000005    0.008400000000000001     0.9999944305863275
0.0070125000000000005    0.009600000000000004     0.9999928576703795
0.0070125000000000005    0.010800000000000004     0.9999921483317656
0.0070125000000000005    0.012000000000000004     0.9999913372681153
0.0070125000000000005    0.013200000000000003     0.9999896256539721
0.0070125000000000005    0.014400000000000003     0.9999888383682211
0.0070125000000000005    0.015600000000000003     0.9999878064846943
0.0070125000000000005    0.016800000000000002     0.999986797344331
0.0070125000000000005    0.018000000000000002     0.9999863202120194
0.0070125000000000005    0.019200000000000002     0.9999858738743196
0.0070125000000000005    0.0204                   0.9999851281730769
0.0070125000000000005    0.0216                   0.9999847317920572
0.0070125000000000005    0.0228                   0.9999850717557995
0.0082875                -0.0228                  1.0000110565579403
0.0082875                -0.0216                  1.0000115542644663
0.0082875                -0.0204                  1.0000113884392197
0.0082875                -0.019200000000000002    1.000011830734239
0.0082875                -0.018000000000000002    1.000010210946098
0.0082875                -0.016800000000000002    1.0000115475992415
0.0082875                -0.0156                  1.0000103085775829
0.0082875                -0.0144                  1.000010028339605
0.0082875                -0.0132                  1.0000103422945172
0.0082875                -0.012                   1.0000091621940297
0.0082875                -0.0108                  1.000008427321815
0.0082875                -0.0096                  1.000008021314116
0.0082875                -0.0084                  1.000008689151108
0.0082875                -0.0072                  1.0000067475268692
0.0082875                -0.005999999999999998    1.0000071643534425
0.0082875                -0.004799999999999999    1.0000058004617272
0.0082875                -0.003599999999999999    1.0000038491585976
0.0082875                -0.0023999999999999994   1.000003259711706
0.0082875                -0.0011999999999999997   1.0000031941008372
0.0082875                0                        1.0000015233674493
0.0082875                0.0011999999999999997    1.0000012695207865
0.0082875                0.002400000000000003     0.999999980632707
0.0082875                0.0036000000000000025    0.999998931887102
0.0082875                0.004800000000000002     0.9999980160687842
0.0082875                0.006000000000000002     0.9999970112077085
0.0082875                0.0072000000000000015    0.9999961011026324
0.0082875                0.008400000000000001     0.9999937881345564
0.0082875                0.009600000000000004     0.9999930605893617
0.0082875                0.010800000000000004     0.9999912042838379
0.0082875                0.012000000000000004     0.9999900417211635
0.0082875                0.013200000000000003     0.9999888141080385
0.0082875                0.014400000000000003     0.9999880835653637
0.0082875                0.015600000000000003     0.9999873907480026
0.0082875                0.016800000000000002     0.9999860141227439
0.0082875                0.018000000000000002     0.9999861772870354
0.0082875                0.019200000000000002     0.9999850810245241
0.0082875                0.0204                   0.9999851079600791
0.0082875                0.0216                   0.9999839811999782
0.0082875                0.0228                   0.999985528350486
0.009562500000000002     -0.0228                  1.0000133417403285
0.009562500000000002     -0.0216                  1.0000148744981823
0.009562500000000002     -0.0204                  1.0000115962268628
0.009562500000000002     -0.019200000000000002    1.0000117112486087
0.009562500000000002     -0.018000000000000002    1.0000118955438895
0.009562500000000002     -0.016800000000000002    1.0000115411006145
0.009562500000000002     -0.0156                  1.0000110445631893
0.009562500000000002     -0.0144                  1.0000114293309046
0.009562500000000002     -0.0132                  1.0000101154057308
0.009562500000000002     -0.012                   1.0000095566835892
0.009562500000000002     -0.0108                  1.0000091368586812
0.009562500000000002     -0.0096                  1.0000098170861071
0.009562500000000002     -0.0084                  1.00000812993917
0.009562500000000002     -0.0072                  1.00000693005718
0.009562500000000002     -0.005999999999999998    1.00000605572084
0.009562500000000002     -0.004799999999999999    1.0000133714798
0.009562500000000002     -0.003599999999999999    1.0000069796778817
0.009562500000000002     -0.0023999999999999994   1.000004149689168
0.009562500000000002     -0.0011999999999999997   1.0000035508662684
0.009562500000000002     0                        1.000002151143974
0.009562500000000002     0.0011999999999999997    1.0000014276742288
0.009562500000000002     0.002400000000000003     1.0000008965827833
0.009562500000000002     0.0036000000000000025    0.9999993054683078
0.009562500000000002     0.004800000000000002     0.9999974249640947
0.009562500000000002     0.006000000000000002     0.9999964965618446
0.009562500000000002     0.0072000000000000015    0.9999950048538662
0.009562500000000002     0.008400000000000001     0.9999931745694849
0.009562500000000002     0.009600000000000004     0.9999946254955099
0.009562500000000002     0.010800000000000004     0.9999910696577188
0.009562500000000002     0.012000000000000004     0.999989535425014
0.009562500000000002     0.013200000000000003     0.9999890323626337
0.009562500000000002     0.014400000000000003     0.999986929457979
0.009562500000000002     0.015600000000000003     0.9999860650255638
0.009562500000000002     0.016800000000000002     0.9999850641734149
0.009562500000000002     0.018000000000000002     0.9999838867588329
0.009562500000000002     0.019200000000000002     0.9999844817701043
0.009562500000000002     0.0204                   0.9999844086119465
0.009562500000000002     0.0216                   0.9999824341648375
0.009562500000000002     0.0228                   0.9999842855438387
0.0108375                -0.0228                  1.0000156520659882
0.0108375                -0.0216                  1.0000140279475784
0.0108375                -0.0204                  1.0000121265137962
0.0108375                -0.019200000000000002    1.000013769177869
0.0108375                -0.018000000000000002    1.00001245792131
0.0108375                -0.016800000000000002    1.000012062746386
0.0108375                -0.0156                  1.0000126266365992
0.0108375                -0.0144                  1.0000113635583823
0.0108375                -0.0132                  1.0000103728018346
0.0108375                -0.012                   1.0000113077821968
0.0108375                -0.0108                  1.000011903407911
0.0108375                -0.0096                  1.0000094670852422
0.0108375                -0.0084                  1.0000092488529164
0.0108375                -0.0072                  1.0000079973890352
0.0108375                -0.005999999999999998    1.0000070954309972
0.0108375                -0.004799999999999999    1.0000065422992894
0.0108375                -0.003599999999999999    1.0000055919863151
0.0108375                -0.0023999999999999994   1.0000043436908623
0.0108375                -0.0011999999999999997   1.000004366281572
0.0108375                0                        1.0000027851472928
0.0108375                0.0011999999999999997    1.0000013844379443
0.0108375                0.002400000000000003     1.0000001188505852
0.0108375                0.0036000000000000025    1.0000001878610003
0.0108375                0.004800000000000002     0.9999975216251451
0.0108375                0.006000000000000002     0.9999965018661665
0.0108375                0.0072000000000000015    0.9999952911594663
0.0108375                0.008400000000000001     0.9999930774713094
0.0108375                0.009600000000000004     0.9999939717068929
0.0108375                0.010800000000000004     0.9999899718683982
0.0108375                0.012000000000000004     0.9999899477744234
0.0108375                0.013200000000000003     0.9999883202509614
0.0108375                0.014400000000000003     0.9999861100221601
0.0108375                0.015600000000000003     0.9999875448752259
0.0108375                0.016800000000000002     0.9999832460320175
0.0108375                0.018000000000000002     0.9999830709203935
0.0108375                0.019200000000000002     0.9999815301149717
0.0108375                0.0204                   0.9999807359391322
0.0108375                0.0216                   0.9999820705870611
0.0108375                0.0228                   0.9999803849566549
0.012112500000000002     -0.0228                  1.0000143290036467
0.012112500000000002     -0.0216                  1.0000151011758167
0.012112500000000002     -0.0204                  1.0000127513734562
0.012112500000000002     -0.019200000000000002    1.0000131639714895
0.012112500000000002     -0.018000000000000002    1.0000138138651586
0.012112500000000002     -0.016800000000000002    1.0000142385445525
0.012112500000000002     -0.0156                  1.0000129302990073
0.012112500000000002     -0.0144                  1.0000124853523025
0.012112500000000002     -0.0132                  1.0000110738135661
0.012112500000000002     -0.012                   1.0000116632434897
0.012112500000000002     -0.0108                  1.0000107548501533
0.012112500000000002     -0.0096                  1.0000121734585445
0.012112500000000002     -0.0084                  1.0000097191816952
0.012112500000000002     -0.0072                  1.000009725791266
0.012112500000000002     -0.005999999999999998    1.0000080489089862
0.012112500000000002     -0.004799999999999999    1.000008220128497
0.012112500000000002     -0.003599999999999999    1.0000084080468197
0.012112500000000002     -0.0023999999999999994   1.000005346782015
0.012112500000000002     -0.0011999999999999997   1.0000043735711082
0.012112500000000002     0                        1.00000335321601
0.012112500000000002     0.0011999999999999997    1.000003417853288
0.012112500000000002     0.002400000000000003     1.000000424579504
0.012112500000000002     0.0036000000000000025    0.9999993978783099
0.012112500000000002     0.004800000000000002     0.9999976261858294
0.012112500000000002     0.006000000000000002     0.9999966001807788
0.012112500000000002     0.0072000000000000015    0.9999943740527149
0.012112500000000002     0.008400000000000001     0.9999935321148169
0.012112500000000002     0.009600000000000004     0.9999921943303003
0.012112500000000002     0.010800000000000004     0.9999920463903758
0.012112500000000002     0.012000000000000004     0.9999879806883933
0.012112500000000002     0.013200000000000003     0.9999856873679397
0.012112500000000002     0.014400000000000003     0.999985412886411
0.012112500000000002     0.015600000000000003     0.9999835228919811
0.012112500000000002     0.016800000000000002     0.9999823970700453
0.012112500000000002     0.018000000000000002     0.9999810816097634
0.012112500000000002     0.019200000000000002     0.999980459315217
0.012112500000000002     0.0204                   0.9999798780366658
0.012112500000000002     0.0216                   0.999981097030469
0.012112500000000002     0.0228                   0.9999805313014052
0.0133875                -0.0228                  1.000020934709704
0.0133875                -0.0216                  1.0000206113103178
0.0133875                -0.0204                  1.000014833464954
0.0133875                -0.019200000000000002    1.0000172113229713
0.0133875                -0.018000000000000002    1.0000135347794186
0.0133875                -0.016800000000000002    1.0000127656676752
0.0133875                -0.0156                  1.0000139395669547
0.0133875                -0.0144                  1.0000141802719573
0.0133875                -0.0132                  1.0000116283097176
0.0133875                -0.012                   1.0000111824386977
0.0133875                -0.0108                  1.0000111726163432
0.0133875                -0.0096                  1.0000113991513409
0.0133875                -0.0084                  1.0000097252347664
0.0133875                -0.0072                  1.000009967220108
0.0133875                -0.005999999999999998    1.000008457940544
0.0133875                -0.004799999999999999    1.0000079099586447
0.0133875                -0.003599999999999999    1.000006603557603
0.0133875                -0.0023999999999999994   1.0000075825388204
0.0133875                -0.0011999999999999997   1.0000058571928376
0.0133875                0                        1.0000038081984561
0.0133875                0.0011999999999999997    1.0000032931128977
0.0133875                0.002400000000000003     1.0000007521218324
0.0133875                0.0036000000000000025    1.0000068136039335
0.0133875                0.004800000000000002     0.9999973496092914
0.0133875                0.006000000000000002     0.9999961823034191
0.0133875                0.0072000000000000015    0.9999949810065876
0.0133875                0.008400000000000001     0.9999930503884263
0.0133875                0.009600000000000004     0.9999910054541303
0.0133875                0.010800000000000004     0.9999890800750386
0.0133875                0.012000000000000004     0.9999868102345489
0.0133875                0.013200000000000003     0.9999854729019253
0.0133875                0.014400000000000003     0.9999840276791216
0.0133875                0.015600000000000003     0.99998105181387
0.0133875                0.016800000000000002     0.9999800034840269
0.0133875                0.018000000000000002     0.999980732930358
0.0133875                0.019200000000000002     0.9999781409430946
0.0133875                0.0204                   0.9999775895389507
0.0133875                0.0216                   0.9999786708598536
0.0133875                0.0228                   0.9999781244978777
0.014662500000000002     -0.0228                  1.0000191390164643
0.014662500000000002     -0.0216                  1.0000152177565158
0.014662500000000002     -0.0204                  1.0000187568889127
0.014662500000000002     -0.019200000000000002    1.0000147910453387
0.014662500000000002     -0.018000000000000002    1.0000138732043238
0.014662500000000002     -0.016800000000000002    1.0000164243390268
0.014662500000000002     -0.0156                  1.0000137866733967
0.014662500000000002     -0.0144                  1.0000147723382
0.014662500000000002     -0.0132                  1.0000139404153683
0.014662500000000002     -0.012                   1.0000144591232367
0.014662500000000002     -0.0108                  1.000012105488486
0.014662500000000002     -0.0096                  1.0000123263004652
0.014662500000000002     -0.0084                  1.0000119670604333
0.014662500000000002     -0.0072                  1.0000097931902898
0.014662500000000002     -0.005999999999999998    1.0000095111132212
0.014662500000000002     -0.004799999999999999    1.0000101573421034
0.014662500000000002     -0.003599999999999999    1.0000085452958867
0.014662500000000002     -0.0023999999999999994   1.0000065748462776
0.014662500000000002     -0.0011999999999999997   1.0000059390188085
0.014662500000000002     0                        1.0000044496738407
0.014662500000000002     0.0011999999999999997    1.0000035375678933
0.014662500000000002     0.002400000000000003     1.0000013951330757
0.014662500000000002     0.0036000000000000025    0.9999995311525198
0.014662500000000002     0.004800000000000002     0.999998648261628
0.014662500000000002     0.006000000000000002     0.9999973015027653
0.014662500000000002     0.0072000000000000015    0.9999957258962546
0.014662500000000002     0.008400000000000001     0.9999933784863159
0.014662500000000002     0.009600000000000004     0.999991765830629
0.014662500000000002     0.010800000000000004     0.9999891581094151
0.014662500000000002     0.012000000000000004     0.9999869625779776
0.014662500000000002     0.013200000000000003     0.9999835714056591
0.014662500000000002     0.014400000000000003     0.9999810632498208
0.014662500000000002     0.015600000000000003     0.9999806156665886
0.014662500000000002     0.016800000000000002     0.9999786777261269
0.014662500000000002     0.018000000000000002     0.999975667422619
0.014662500000000002     0.019200000000000002     0.9999755545910397
0.014662500000000002     0.0204                   0.999973727217278
0.014662500000000002     0.0216                   0.9999748159886283
0.014662500000000002     0.0228                   0.9999775919638553
0.0159375                -0.0228                  1.0000260489211954
0.0159375                -0.0216                  1.0000205765459456
0.0159375                -0.0204                  1.00001720768018
0.0159375                -0.019200000000000002    1.0000170539476239
0.0159375                -0.018000000000000002    1.0000155184270512
0.0159375                -0.016800000000000002    1.0000148882237028
0.0159375                -0.0156                  1.0000173482603658
0.0159375                -0.0144                  1.0000151035316265
0.0159375                -0.0132                  1.0000148197309715
0.0159375                -0.012                   1.00001422011725
0.0159375                -0.0108                  1.000012917864838
0.0159375                -0.0096                  1.000014916017747
0.0159375                -0.0084                  1.0000111852083717
0.0159375                -0.0072                  1.0000108286719387
0.0159375                -0.005999999999999998    1.0000098792134287
0.0159375                -0.004799999999999999    1.0000095517875711
0.0159375                -0.003599999999999999    1.0000092524740007
0.0159375                -0.0023999999999999994   1.0000083353401799
0.0159375                -0.0011999999999999997   1.000006555387934
0.0159375                0                        1.0000055246417339
0.0159375                0.0011999999999999997    1.0000050909162344
0.0159375                0.002400000000000003     1.0000019446040946
0.0159375                0.0036000000000000025    1.0000024011385475
0.0159375                0.004800000000000002     0.9999992263512409
0.0159375                0.006000000000000002     0.9999967821278036
0.0159375                0.0072000000000000015    0.9999930366820223
0.0159375                0.008400000000000001     0.9999939910599263
0.0159375                0.009600000000000004     0.999992073115595
0.0159375                0.010800000000000004     0.9999865137270204
0.0159375                0.012000000000000004     0.9999852053220177
0.0159375                0.013200000000000003     0.9999837662379747
0.0159375                0.014400000000000003     0.9999796536356591
0.0159375                0.015600000000000003     0.9999792192247812
0.0159375                0.016800000000000002     0.999974768632248
0.0159375                0.018000000000000002     0.9999731001639046
0.0159375                0.019200000000000002     0.9999706872458793
0.0159375                0.0204                   0.9999728109681979
0.0159375                0.0216                   0.9999704004448031
0.0159375                0.0228                   0.9999712088765217
0.0172125                -0.0228                  1.000019479083816
0.0172125                -0.0216                  1.0000251518173213
0.0172125                -0.0204                  1.0000165351399612
0.0172125                -0.019200000000000002    1.0000171735981587
0.0172125                -0.018000000000000002    1.0000185736127871
0.0172125                -0.016800000000000002    1.0000192475412046
0.0172125                -0.0156                  1.0000179434300518
0.0172125                -0.0144                  1.0000187153710072
0.0172125                -0.0132                  1.0000149889929009
0.0172125                -0.012                   1.0000168004295282
0.0172125                -0.0108                  1.0000145732387502
0.0172125                -0.0096                  1.0000135987538477
0.0172125                -0.0084                  1.000012165277834
0.0172125                -0.0072                  1.0000124123528518
0.0172125                -0.005999999999999998    1.0000131089038167
0.0172125                -0.004799999999999999    1.0000147439940925
0.0172125                -0.003599999999999999    1.000010584044266
0.0172125                -0.0023999999999999994   1.0000080544993666
0.0172125                -0.0011999999999999997   1.0000082207776615
0.0172125                0                        1.000005350091715
0.0172125                0.0011999999999999997    1.0000039614120226
0.0172125                0.002400000000000003     1.000003977974306
0.0172125                0.0036000000000000025    0.9999999755169464
0.0172125                0.004800000000000002     0.999997766262756
0.0172125                0.006000000000000002     0.9999960034721582
0.0172125                0.0072000000000000015    0.9999943427665221
0.0172125                0.008400000000000001     0.999991670909872
0.0172125                0.009600000000000004     0.999988497659514
0.0172125                0.010800000000000004     0.9999865718613834
0.0172125                0.012000000000000004     0.9999823988191732
0.0172125                0.013200000000000003     0.9999800794195696
0.0172125                0.014400000000000003     0.9999783340941671
0.0172125                0.015600000000000003     0.9999750621398028
0.0172125                0.016800000000000002     0.9999725296682912
0.0172125                0.018000000000000002     0.9999704070105766
0.0172125                0.019200000000000002     0.9999663858926419
0.0172125                0.0204                   0.9999667132987916
0.0172125                0.0216                   0.9999681187918903
0.0172125                0.0228                   0.9999664207854122
0.0184875                -0.0228                  1.0000196035449282
0.0184875                -0.0216                  1.0000183551485813
0.0184875                -0.0204                  1.0000203291922765
0.0184875                -0.019200000000000002    1.0000192523725753
